Date,Symbol,Buy,Sell,Total,Net
2026-07-08,SCGP,170559825.0,178841217.75,349401042.75,-8281392.75
2026-07-08,SCL,0.0,3160.0,3160.0,-3160.0
2026-07-08,SCM,108.0,300.0,408.0,-192.0
2026-07-08,SE,0.0,106.0,106.0,-106.0
2026-07-08,SEAFCO,323744.0,893322.0,1217066.0,-569578.0
2026-07-08,SEAOIL,37824.0,6474.0,44298.0,31350.0
2026-07-08,SECURE,252310.0,0.0,252310.0,252310.0
2026-07-08,SENA,0.0,1050.0,1050.0,-1050.0
2026-07-08,SFLEX,0.0,30870.0,30870.0,-30870.0
2026-07-08,SGC,36023230.0,32774074.0,68797304.0,3249156.0
2026-07-08,SGF,0.0,206.0,206.0,-206.0
2026-07-08,SGP,1585.0,1590.0,3175.0,-5.0
2026-07-08,SHANG,8550.0,0.0,8550.0,8550.0
2026-07-08,SHR,74619.0,2158814.0,2233433.0,-2084195.0
2026-07-08,SIAM,0.0,30400.0,30400.0,-30400.0
2026-07-08,SICT,23416.0,30542.0,53958.0,-7126.0
2026-07-08,SIMAT,3371.0,516643.0,520014.0,-513272.0
2026-07-08,SINGER,34119320.0,28726380.0,62845700.0,5392940.0
2026-07-08,SIRI,5476348.0,15372692.0,20849040.0,-9896344.0
2026-07-08,SIS,9546650.0,2393490.0,11940140.0,7153160.0
2026-07-08,SISB,1413665.0,7093640.0,8507305.0,-5679975.0
2026-07-08,SITHAI,0.0,331634.0,331634.0,-331634.0
2026-07-08,SJWD,5119150.0,3531810.0,8650960.0,1587340.0
2026-07-08,SKE,0.0,19.0,19.0,-19.0
2026-07-08,SKR,0.0,323665.0,323665.0,-323665.0
2026-07-08,SKY,2132460.0,3220300.0,5352760.0,-1087840.0
2026-07-08,SLP,500.0,0.0,500.0,500.0
2026-07-08,SMART,0.0,530.0,530.0,-530.0
2026-07-08,SMD100,678.0,0.0,678.0,678.0
2026-07-08,SMIT,1770.0,70400.0,72170.0,-68630.0
2026-07-08,SMO,0.0,655492.0,655492.0,-655492.0
2026-07-08,SMPC,5495.0,0.0,5495.0,5495.0
2026-07-08,SMT,2710552.0,1516348.0,4226900.0,1194204.0
2026-07-08,SNC,77375.0,37870.0,115245.0,39505.0
2026-07-08,SNNP,786625.0,421545.0,1208170.0,365080.0
2026-07-08,SO,6524.0,23200.0,29724.0,-16676.0
2026-07-08,SPA,40992.0,1142520.0,1183512.0,-1101528.0
2026-07-08,SPACK,9607.0,294.0,9901.0,9313.0
2026-07-08,SPALI,2906053.0,10974470.0,13880523.0,-8068417.0
2026-07-08,SPCG,557860.0,171415.0,729275.0,386445.0
2026-07-08,SPRC,152745735.0,79859167.4,232604902.4,72886567.6
2026-07-08,SPVI,66208.0,743812.0,810020.0,-677604.0
2026-07-08,SQ,1800.0,43947.0,45747.0,-42147.0
2026-07-08,SR,0.0,68200.0,68200.0,-68200.0
2026-07-08,SRICHA,1022380.0,2513260.0,3535640.0,-1490880.0
2026-07-08,SSP,5970.0,714678.0,720648.0,-708708.0
2026-07-08,SSSC,0.0,218.0,218.0,-218.0
2026-07-08,SST,180.0,94.0,274.0,86.0
2026-07-08,STA,36734660.0,32666810.0,69401470.0,4067850.0
2026-07-08,STANLY,1707500.0,2416300.0,4123800.0,-708800.0
2026-07-08,STARM,0.0,3720.0,3720.0,-3720.0
2026-07-08,STECON,20832730.0,39385060.0,60217790.0,-18552330.0
2026-07-08,STELLA,0.0,3448.0,3448.0,-3448.0
2026-07-08,STGT,4435910.0,10008103.5,14444013.5,-5572193.5
2026-07-08,STI,0.0,1881.0,1881.0,-1881.0
2026-07-08,STPI,10047475.0,2055140.0,12102615.0,7992335.0
2026-07-08,SUC,92650.0,0.0,92650.0,92650.0
2026-07-08,SUN,0.0,11326.0,11326.0,-11326.0
2026-07-08,SUPER,0.0,137461.0,137461.0,-137461.0
2026-07-08,SUSCO,96964.0,894.0,97858.0,96070.0
2026-07-08,SVOA,9828.0,150101.0,159929.0,-140273.0
2026-07-08,SVR,0.0,72.0,72.0,-72.0
2026-07-08,SVT,125.0,0.0,125.0,125.0
2026-07-08,SYNEX,388885.0,3718620.0,4107505.0,-3329735.0
2026-07-08,TACC,1020090.0,10701610.0,11721700.0,-9681520.0
2026-07-08,TAE,1687930.0,6379455.0,8067385.0,-4691525.0
2026-07-08,TAKUNI,1594.0,11700.0,13294.0,-10106.0
2026-07-08,TASCO,6765973.9,2810170.0,9576143.9,3955803.9
2026-07-08,TC,2680.0,5985.0,8665.0,-3305.0
2026-07-08,TCAP,59443300.0,92611300.0,152054600.0,-33168000.0
2026-07-08,TCC,24640.0,0.0,24640.0,24640.0
2026-07-08,TEAM,695272.0,351726.0,1046998.0,343546.0
2026-07-08,TEAMG,196686.0,2426598.0,2623284.0,-2229912.0
2026-07-08,TEGH,1856.0,73310.0,75166.0,-71454.0
2026-07-08,TERA,0.0,22110.0,22110.0,-22110.0
2026-07-08,TFG,128140900.0,100911650.0,229052550.0,27229250.0
2026-07-08,TFM,84765.0,950700.0,1035465.0,-865935.0
2026-07-08,TFMAMA,37500.0,0.0,37500.0,37500.0
2026-07-08,TGE,0.0,200.0,200.0,-200.0
2026-07-08,TH,611.0,480.0,1091.0,131.0
2026-07-08,THAI,110954010.45,265589300.0,376543310.45,-154635289.55
2026-07-08,THANI,34954548.0,28965791.0,63920339.0,5988757.0
2026-07-08,THCOM,3155540.0,3970080.0,7125620.0,-814540.0
2026-07-08,THG,27430.0,1205775.0,1233205.0,-1178345.0
2026-07-08,THRE,0.0,38.0,38.0,-38.0
2026-07-08,TIDLOR,136085490.0,109110250.0,245195740.0,26975240.0
2026-07-08,TIPCO,615.0,0.0,615.0,615.0
2026-07-08,TIPH,1656800.0,2585070.0,4241870.0,-928270.0
2026-07-08,TISCO,145253050.0,59460714.0,204713764.0,85792336.0
2026-07-08,TITLE,2223200.0,6945.0,2230145.0,2216255.0
2026-07-08,TKN,62048.0,4284516.0,4346564.0,-4222468.0
2026-07-08,TKS,43685.0,19595.0,63280.0,24090.0
2026-07-08,TKT,0.0,72.0,72.0,-72.0
2026-07-08,TLI,94681970.0,48060340.0,142742310.0,46621630.0
2026-07-08,TMAN,11970.0,1070.0,13040.0,10900.0
2026-07-08,TMW,526600.0,105675.0,632275.0,420925.0
2026-07-08,TNDT,0.0,13.0,13.0,-13.0
2026-07-08,TNDT-W2,0.0,154.67,154.67,-154.67
2026-07-08,TNP,0.0,288.0,288.0,-288.0
2026-07-08,TNR,0.0,550.0,550.0,-550.0
2026-07-08,TOA,72820410.0,18405617.1,91226027.1,54414792.9
2026-07-08,TOG,765.0,0.0,765.0,765.0
2026-07-08,TOP,598345700.0,377256025.0,975601725.0,221089675.0
2026-07-08,TPAC,3545.0,0.0,3545.0,3545.0
2026-07-08,TPCS,0.0,6860.0,6860.0,-6860.0
2026-07-08,TPIPL,3407865.0,1821579.0,5229444.0,1586286.0
2026-07-08,TPIPP,96592.0,191821.0,288413.0,-95229.0
2026-07-08,TPS,0.0,948.0,948.0,-948.0
2026-07-08,TQM,904170.0,523660.0,1427830.0,380510.0
2026-07-08,TQR,1110.0,560.0,1670.0,550.0
2026-07-08,TRC,173.0,0.0,173.0,173.0
2026-07-08,TRT,22247920.0,9209730.0,31457650.0,13038190.0
2026-07-08,TRUBB,0.0,370528.0,370528.0,-370528.0
2026-07-08,TRUE,535143769.0,587516275.5,1122660044.5,-52372506.5
2026-07-08,TSC,0.0,1500.0,1500.0,-1500.0
2026-07-08,TSE,1238034.0,967424.0,2205458.0,270610.0
2026-07-08,TSI,0.0,25006.0,25006.0,-25006.0
2026-07-08,TSTH,86936.0,1761365.0,1848301.0,-1674429.0
2026-07-08,TTA,317048.0,3453236.0,3770284.0,-3136188.0
2026-07-08,TTB,455606546.0,277835982.2,733442528.2,177770563.8
2026-07-08,TTW,5533290.0,5013510.1,10546800.1,519779.9000000004
2026-07-08,TU,49834480.0,100993310.0,150827790.0,-51158830.0
2026-07-08,TURBO,6772168.0,3605126.0,10377294.0,3167042.0
2026-07-08,TVO,4281275.0,3729850.0,8011125.0,551425.0
2026-07-08,UAC,0.0,256.0,256.0,-256.0
2026-07-08,UBA,0.0,1201.0,1201.0,-1201.0
2026-07-08,UBE,113346.0,971434.0,1084780.0,-858088.0
2026-07-08,UBIS,0.0,1064.0,1064.0,-1064.0
2026-07-08,UKEM,279861.0,2098649.0,2378510.0,-1818788.0
2026-07-08,UMI,0.0,2670.0,2670.0,-2670.0
2026-07-08,UMS,46217.0,947179.0,993396.0,-900962.0
2026-07-08,UNIQ,7512.0,44984.0,52496.0,-37472.0
2026-07-08,UNIX,4794.0,329162.0,333956.0,-324368.0
2026-07-08,UREKA,9870.0,9752.0,19622.0,118.0
2026-07-08,UTP,210650.0,1897320.0,2107970.0,-1686670.0
2026-07-08,UV,0.0,656.0,656.0,-656.0
2026-07-08,UVAN,228192.9,1256000.0,1484192.9,-1027807.1
2026-07-08,VCOM,54062.0,1980.0,56042.0,52082.0
2026-07-08,VGI,1172735.0,21164938.0,22337673.0,-19992203.0
2026-07-08,VIBE,0.0,2.24,2.24,-2.24
2026-07-08,VIBE-W3,0.0,0.06,0.06,-0.06
2026-07-08,VIBHA,1.36,44762.0,44763.36,-44760.64
2026-07-08,VIH,80370.0,850.0,81220.0,79520.0
2026-07-08,VL,0.0,324.0,324.0,-324.0
2026-07-08,VPO,0.0,48000.0,48000.0,-48000.0
2026-07-08,WARRIX,681.0,0.0,681.0,681.0
2026-07-08,WASH,34926.0,960104.0,995030.0,-925178.0
2026-07-08,WAVE,0.0,117.0,117.0,-117.0
2026-07-08,WHA,53653766.8,124256528.0,177910294.8,-70602761.2
2026-07-08,WHAUP,45677760.0,8025362.0,53703122.0,37652398.0
2026-07-08,WICE,30158.0,286880.0,317038.0,-256722.0
2026-07-08,WIIK,8614.0,0.0,8614.0,8614.0
2026-07-08,WIN,0.0,840.0,840.0,-840.0
2026-07-08,WORK,0.0,4834.0,4834.0,-4834.0
2026-07-08,WPH,63960.0,334360.0,398320.0,-270400.0
2026-07-08,XBIO,0.0,7.0,7.0,-7.0
2026-07-08,XO,750360.0,1777770.0,2528130.0,-1027410.0
2026-07-08,XPG,37070.0,18060.0,55130.0,19010.0
2026-07-08,YGG,0.0,1120.0,1120.0,-1120.0
2026-07-08,ZAA,0.0,1067.0,1067.0,-1067.0
2026-07-08,ZIGA,1122.0,1290.0,2412.0,-168.0
2026-07-07,88TH,33514.0,241820.0,275334.0,-208306.0
2026-07-07,A5,0.0,40775.0,40775.0,-40775.0
2026-07-07,AAI,3148188.0,1349852.0,4498040.0,1798336.0
2026-07-07,AAV,113493.0,19680238.0,19793731.0,-19566745.0
2026-07-07,ACC,0.0,34000.0,34000.0,-34000.0
2026-07-07,ACE,0.0,20608.0,20608.0,-20608.0
2026-07-07,ADD,0.0,954.0,954.0,-954.0
2026-07-07,ADVANC,1429106350.12,1095317406.12,2524423756.24,333788944.0
2026-07-07,ADVICE,0.0,3096270.0,3096270.0,-3096270.0
2026-07-07,AE,0.0,3150.0,3150.0,-3150.0
2026-07-07,AEONTS,32946816.0,5185300.0,38132116.0,27761516.0
2026-07-07,AGE,0.0,4305.0,4305.0,-4305.0
2026-07-07,AH,7240860.0,18812160.0,26053020.0,-11571300.0
2026-07-07,AIE,13664.0,101346.0,115010.0,-87682.0
2026-07-07,AIT,162524.0,93026.0,255550.0,69498.0
2026-07-07,AJ,447602.0,756468.0,1204070.0,-308866.0
2026-07-07,AJA,559.0,82121.0,82680.0,-81562.0
2026-07-07,AKP,0.0,11109.0,11109.0,-11109.0
2026-07-07,AKR,0.0,9100.0,9100.0,-9100.0
2026-07-07,ALPHAX,0.0,459.0,459.0,-459.0
2026-07-07,ALT,268545.0,2564461.0,2833006.0,-2295916.0
2026-07-07,ALUCON,0.0,72000.0,72000.0,-72000.0
2026-07-07,AMANAH,0.0,3156.0,3156.0,-3156.0
2026-07-07,AMARC,746432.0,633378.0,1379810.0,113054.0
2026-07-07,AMARIN,0.0,636.0,636.0,-636.0
2026-07-07,AMATA,175410470.0,83347775.0,258758245.0,92062695.0
2026-07-07,ANAN,1680.0,0.0,1680.0,1680.0
2026-07-07,AOT,536118389.0,507944132.0,1044062521.0,28174257.0
2026-07-07,AP,6410785.0,3207565.0,9618350.0,3203220.0
2026-07-07,APO,60384.0,212160.0,272544.0,-151776.0
2026-07-07,AQUA,0.0,2422.0,2422.0,-2422.0
2026-07-07,ARROW,0.0,145000.0,145000.0,-145000.0
2026-07-07,AS,142848.0,0.0,142848.0,142848.0
2026-07-07,ASAP,0.0,404.0,404.0,-404.0
2026-07-07,ASEFA,925680.0,327785.0,1253465.0,597895.0
2026-07-07,ASIA,535.0,0.0,535.0,535.0
2026-07-07,ASIAN,1151950.0,338355.0,1490305.0,813595.0
2026-07-07,ASK,7859170.0,371610.0,8230780.0,7487560.0
2026-07-07,ASP,357148.0,571772.0,928920.0,-214624.0
2026-07-07,ASTR,4410.0,988.0,5398.0,3422.0
2026-07-07,ATLAS,171043.0,1399028.0,1570071.0,-1227985.0
2026-07-07,AU,58696.0,159266.0,217962.0,-100570.0
2026-07-07,AUCT,470240.0,1499436.0,1969676.0,-1029196.0
2026-07-07,AURA,9338680.0,8375720.0,17714400.0,962960.0
2026-07-07,AWC,20038036.0,38059912.0,58097948.0,-18021876.0
2026-07-07,AYUD,64425.0,202.5,64627.5,64222.5
2026-07-07,BA,88101890.0,13641380.0,101743270.0,74460510.0
2026-07-07,BAFS,1943130.0,5460.0,1948590.0,1937670.0
2026-07-07,BAM,26437415.0,43068065.0,69505480.0,-16630650.0
2026-07-07,BANPU,61685841.4,96816005.0,158501846.4,-35130163.6
2026-07-07,BAY,18753000.0,29437650.0,48190650.0,-10684650.0
2026-07-07,BBGI,559340.0,1887982.0,2447322.0,-1328642.0
2026-07-07,BBIK,2244600.0,8592200.0,10836800.0,-6347600.0
2026-07-07,BBL,997058306.5,1234378424.0,2231436730.5,-237320117.5
2026-07-07,BCH,30758655.0,17399250.0,48157905.0,13359405.0
2026-07-07,BCP,127157075.0,120185600.0,247342675.0,6971475.0
2026-07-07,BCPG,9025680.0,16185100.0,25210780.0,-7159420.0
2026-07-07,BDMS,396311116.0,247852347.1,644163463.1,148458768.9
2026-07-07,BE8,555.0,129030.0,129585.0,-128475.0
2026-07-07,BEAUTY,21000.0,22750.0,43750.0,-1750.0
2026-07-07,BEC,3360.0,3754.0,7114.0,-394.0
2026-07-07,BEM,61509954.1,62270570.0,123780524.1,-760615.8999999985
2026-07-07,BEYOND,0.0,7920.0,7920.0,-7920.0
2026-07-07,BGC,705.0,0.0,705.0,705.0
2026-07-07,BGRIM,100986570.0,90313200.0,191299770.0,10673370.0
2026-07-07,BH,182599696.5,189015717.5,371615414.0,-6416021.0
2026-07-07,BIG,0.0,775.0,775.0,-775.0
2026-07-07,BIOTEC,1368.0,3504.0,4872.0,-2136.0
2026-07-07,BIZ,0.0,17850.0,17850.0,-17850.0
2026-07-07,BJC,14087814.9,35073392.5,49161207.4,-20985577.6
2026-07-07,BKA,0.0,180615.0,180615.0,-180615.0
2026-07-07,BKGI,22780.0,318068.0,340848.0,-295288.0
2026-07-07,BKIH,742.0,668800.0,669542.0,-668058.0
2026-07-07,BLA,12460925.0,6498150.0,18959075.0,5962775.0
2026-07-07,BLAND,401113.0,182610.0,583723.0,218503.0
2026-07-07,BLC,14184.0,163116.0,177300.0,-148932.0
2026-07-07,BM,113124.0,113095.0,226219.0,29.0
2026-07-07,BOL,25398.0,0.0,25398.0,25398.0
2026-07-07,BPP,37290.0,354370.0,391660.0,-317080.0
2026-07-07,BR,788.0,0.0,788.0,788.0
2026-07-07,BSM,4747.0,0.0,4747.0,4747.0
2026-07-07,BTC,48.0,16.0,64.0,32.0
2026-07-07,BTG,41947994.0,64864690.0,106812684.0,-22916696.0
2026-07-07,BTS,12858310.0,46578630.0,59436940.0,-33720320.0
2026-07-07,BWG,0.0,2550.0,2550.0,-2550.0
2026-07-07,BYD,56352.0,61632.0,117984.0,-5280.0
2026-07-07,CAZ,7194.0,8672.0,15866.0,-1478.0
2026-07-07,CBG,72131600.0,82438375.0,154569975.0,-10306775.0
2026-07-07,CCET,24628564.0,48373545.0,73002109.0,-23744981.0
2026-07-07,CENTEL,11425250.0,54801800.0,66227050.0,-43376550.0
2026-07-07,CFARM,0.0,9685.42,9685.42,-9685.42
2026-07-07,CGD,825000.0,0.0,825000.0,825000.0
2026-07-07,CGH,10192.0,4341.0,14533.0,5851.0
2026-07-07,CHAYO,702387.0,1541455.0,2243842.0,-839068.0
2026-07-07,CHG,3157736.0,7909763.0,11067499.0,-4752027.0
2026-07-07,CHOW,0.0,264.0,264.0,-264.0
2026-07-07,CIVIL,0.0,2780.0,2780.0,-2780.0
2026-07-07,CK,20775470.0,47545050.0,68320520.0,-26769580.0
2026-07-07,CKP,334060.0,3920688.0,4254748.0,-3586628.0
2026-07-07,CMAN,0.0,282.0,282.0,-282.0
2026-07-07,CMC,0.0,46.0,46.0,-46.0
2026-07-07,CNT,6110.0,31760.0,37870.0,-25650.0
2026-07-07,COCOCO,139725.0,135090.0,274815.0,4635.0
2026-07-07,COM7,131860900.0,69585475.0,201446375.0,62275425.0
2026-07-07,COMAN,0.0,49.0,49.0,-49.0
2026-07-07,CPALL,562642000.0,346921507.5,909563507.5,215720492.5
2026-07-07,CPAXT,28359740.0,74145470.0,102505210.0,-45785730.0
2026-07-07,CPF,770625337.5,405662478.0,1176287815.5,364962859.5
2026-07-07,CPL,345.0,0.0,345.0,345.0
2026-07-07,CPN,181427852.5,103013531.5,284441384.0,78414321.0
2026-07-07,CPW,0.0,1428.0,1428.0,-1428.0
2026-07-07,CRC,146295020.0,99376970.0,245671990.0,46918050.0
2026-07-07,CREDIT,6697540.0,2962820.0,9660360.0,3734720.0
2026-07-07,CSS,12255.0,66662.0,78917.0,-54407.0
2026-07-07,CTW,73724.4,42335.0,116059.4,31389.4
2026-07-07,CWT,38660.0,946.0,39606.0,37714.0
2026-07-07,CWT-W8,18000.0,19000.0,37000.0,-1000.0
2026-07-07,DCC,194375.0,101418.0,295793.0,92957.0
2026-07-07,DELTA,890364840.0,1051730493.0,1942095333.0,-161365653.0
2026-07-07,DEMCO,46726.0,195482.0,242208.0,-148756.0
2026-07-07,DIMET,0.0,56.0,56.0,-56.0
2026-07-07,DITTO,4728180.0,14769670.0,19497850.0,-10041490.0
2026-07-07,DMT,230400.0,0.0,230400.0,230400.0
2026-07-07,DOHOME,15094194.0,15467996.0,30562190.0,-373802.0
2026-07-07,DPAINT,0.0,52.0,52.0,-52.0
2026-07-07,DRT,510.0,76500.0,77010.0,-75990.0
2026-07-07,DUSIT,37100.0,0.0,37100.0,37100.0
2026-07-07,EA,14728068.66,50824142.0,65552210.66,-36096073.34
2026-07-07,EAST,0.0,12120.0,12120.0,-12120.0
2026-07-07,EASTW,846476.0,1258368.0,2104844.0,-411892.0
2026-07-07,EGCO,71773150.0,59509650.0,131282800.0,12263500.0
2026-07-07,EKH,298900.0,0.0,298900.0,298900.0
2026-07-07,EMC-W7,10000.0,0.0,10000.0,10000.0
2026-07-07,EMPIRE,317101.0,124174.0,441275.0,192927.0
2026-07-07,EPG,8450165.5,45023510.0,53473675.5,-36573344.5
2026-07-07,ERW,8184584.0,11729296.0,19913880.0,-3544712.0
2026-07-07,ESTAR,0.0,240.0,240.0,-240.0
2026-07-07,ETC,13800.0,14145.0,27945.0,-345.0
2026-07-07,ETL,0.0,21040.0,21040.0,-21040.0
2026-07-07,EVER,0.0,7.0,7.0,-7.0
2026-07-07,FM,369232.0,1264144.0,1633376.0,-894912.0
2026-07-07,FNS,6669.0,0.0,6669.0,6669.0
2026-07-07,FORTH,5772780.0,16243940.0,22016720.0,-10471160.0
2026-07-07,FSMART,350030.0,3116230.0,3466260.0,-2766200.0
2026-07-07,GABLE,212686.0,18474.0,231160.0,194212.0
2026-07-07,GBX,24400.0,0.0,24400.0,24400.0
2026-07-07,GENCO,2880.0,0.0,2880.0,2880.0
2026-07-07,GFPT,6794070.0,5566735.0,12360805.0,1227335.0
2026-07-07,GJS,0.0,1170.0,1170.0,-1170.0
2026-07-07,GLOBAL,42320185.0,24691805.0,67011990.0,17628380.0
2026-07-07,GLORY,124365.0,0.0,124365.0,124365.0
2026-07-07,GPSC,186686350.0,136360546.0,323046896.0,50325804.0
2026-07-07,GRAND,0.0,300000.0,300000.0,-300000.0
2026-07-07,GREEN,0.0,968.0,968.0,-968.0
2026-07-07,GULF,988211551.5,1273500744.25,2261712295.75,-285289192.75
2026-07-07,GUNKUL,92587228.0,250469760.0,343056988.0,-157882532.0
2026-07-07,HANA,36398330.0,51749075.0,88147405.0,-15350745.0
2026-07-07,HARN,519532.0,0.0,519532.0,519532.0
2026-07-07,HENG,14976.0,1974.0,16950.0,13002.0
2026-07-07,HL,1110.0,0.0,1110.0,1110.0
2026-07-07,HMPRO,40165869.5,49126160.0,89292029.5,-8960290.5
2026-07-07,HTC,226060.0,202530.0,428590.0,23530.0
2026-07-07,HTECH,1070854.0,1753330.0,2824184.0,-682476.0
2026-07-07,HUMAN,2878.0,530284.0,533162.0,-527406.0
2026-07-07,ICHI,19710650.0,16500260.0,36210910.0,3210390.0
2026-07-07,IHL,1360.0,13838.0,15198.0,-12478.0
2026-07-07,III,0.0,5160.0,5160.0,-5160.0
2026-07-07,ILINK,173900.0,7470.0,181370.0,166430.0
2026-07-07,ILM,234980.0,308600.0,543580.0,-73620.0
2026-07-07,IND,23500.0,0.0,23500.0,23500.0
2026-07-07,INET,158948.0,1235446.0,1394394.0,-1076498.0
2026-07-07,INGRS,0.0,22500.0,22500.0,-22500.0
2026-07-07,INOX,416.0,0.0,416.0,416.0
2026-07-07,INSET,4380576.0,26374886.0,30755462.0,-21994310.0
2026-07-07,IP,0.0,4500.0,4500.0,-4500.0
2026-07-07,IROYAL,0.0,32296.0,32296.0,-32296.0
2026-07-07,IRPC,61985780.0,63743905.0,125729685.0,-1758125.0
2026-07-07,IT,0.0,52965.0,52965.0,-52965.0
2026-07-07,ITC,37513390.0,30685640.0,68199030.0,6827750.0
2026-07-07,ITD,18342.0,19043.0,37385.0,-701.0
2026-07-07,ITEL,447201.0,3204904.0,3652105.0,-2757703.0
2026-07-07,ITEL-W6,8000.0,0.0,8000.0,8000.0
2026-07-07,ITTHI,3562.0,1350.0,4912.0,2212.0
2026-07-07,IVL,177963506.0,169497660.0,347461166.0,8465846.0
2026-07-07,J,0.0,71.0,71.0,-71.0
2026-07-07,JAK,0.0,22263.0,22263.0,-22263.0
2026-07-07,JAS,339165.0,2059475.0,2398640.0,-1720310.0
2026-07-07,JCK,0.0,1464.0,1464.0,-1464.0
2026-07-07,JDF,0.0,96840.0,96840.0,-96840.0
2026-07-07,JMART,12601905.0,17561790.0,30163695.0,-4959885.0
2026-07-07,JMT,23466170.0,47841530.0,71307700.0,-24375360.0
2026-07-07,JPARK,76512.0,0.0,76512.0,76512.0
2026-07-07,JTS,4248800.0,2022225.0,6271025.0,2226575.0
2026-07-07,KAMART,560675.0,938825.0,1499500.0,-378150.0
2026-07-07,KASET,42296.0,0.0,42296.0,42296.0
2026-07-07,KBANK,1803014125.8,1309300992.8,3112315118.6,493713133.0
2026-07-07,KBS,0.0,36855.0,36855.0,-36855.0
2026-07-07,KCC,146852.0,27954.0,174806.0,118898.0
2026-07-07,KCE,108225278.5,134706175.0,242931453.5,-26480896.5
2026-07-07,KCG,125370.0,1150720.0,1276090.0,-1025350.0
2026-07-07,KGEN,3083971.0,4741981.0,7825952.0,-1658010.0
2026-07-07,KGEN-W2,220000.0,40000.0,260000.0,180000.0
2026-07-07,KGI,1540940.0,5284360.0,6825300.0,-3743420.0
2026-07-07,KISS,0.0,204696.0,204696.0,-204696.0
2026-07-07,KJL,0.0,630.0,630.0,-630.0
2026-07-07,KKP,305260613.0,213801550.0,519062163.0,91459063.0
2026-07-07,KLINIQ,3744450.0,408175.0,4152625.0,3336275.0
2026-07-07,KOOL,0.0,870.0,870.0,-870.0
2026-07-07,KSL,132714.0,32751.0,165465.0,99963.0
2026-07-07,KTB,2192637019.75,1751908437.5,3944545457.25,440728582.25
2026-07-07,KTC,903189070.75,412528025.0,1315717095.75,490661045.75
2026-07-07,KTIS,0.0,364.0,364.0,-364.0
2026-07-07,KUMWEL,57545.0,84666.0,142211.0,-27121.0
2026-07-07,LANNA,65700.0,0.0,65700.0,65700.0
2026-07-07,LEE,46128.0,35.0,46163.0,46093.0
2026-07-07,LH,18831020.8,28717706.0,47548726.8,-9886685.2
2026-07-07,LHFG,4472093.0,5729637.0,10201730.0,-1257544.0
2026-07-07,LOXLEY,0.0,15762.0,15762.0,-15762.0
2026-07-07,LPN,23866.0,69256.0,93122.0,-45390.0
2026-07-07,LTS,0.0,74964.0,74964.0,-74964.0
2026-07-07,M,5058590.0,25082340.0,30140930.0,-20023750.0
2026-07-07,MAGURO,4312300.0,4218339.0,8530639.0,93961.0
2026-07-07,MAJOR,145320.0,447945.0,593265.0,-302625.0
2026-07-07,MALEE,89062.0,41222.0,130284.0,47840.0
2026-07-07,MASTEC,392506.0,818830.0,1211336.0,-426324.0
2026-07-07,MASTER,386360.0,1056475.0,1442835.0,-670115.0
2026-07-07,MATI,286.0,300.0,586.0,-14.0
2026-07-07,MBK,9558680.0,6369780.0,15928460.0,3188900.0
2026-07-07,MC,1005300.0,2955990.0,3961290.0,-1950690.0
2026-07-07,MCOT,162150.0,25950.0,188100.0,136200.0
2026-07-07,MCS,273705.0,318370.0,592075.0,-44665.0
2026-07-07,MDX,3250.0,250.0,3500.0,3000.0
2026-07-07,MEB,179790.0,1948260.0,2128050.0,-1768470.0
2026-07-07,MEDEZE,0.0,71275.0,71275.0,-71275.0
2026-07-07,MEGA,7816150.0,6973225.0,14789375.0,842925.0
2026-07-07,METCO,501500.0,0.0,501500.0,501500.0
2026-07-07,MFC,25480.0,23520.0,49000.0,1960.0
2026-07-07,MFEC,0.0,1170.0,1170.0,-1170.0
2026-07-07,MGC,3239825.0,2873030.0,6112855.0,366795.0
2026-07-07,MGI,707260.0,617010.0,1324270.0,90250.0
2026-07-07,MICRO,0.0,7119.0,7119.0,-7119.0
2026-07-07,MIDA,4560.0,10755.0,15315.0,-6195.0
2026-07-07,MINT,161244837.7,132018499.2,293263336.9,29226338.499999985
2026-07-07,MJD,837.0,0.0,837.0,837.0
2026-07-07,MK,0.0,2622.0,2622.0,-2622.0
2026-07-07,ML,335246.0,217501.0,552747.0,117745.0
2026-07-07,MMM,19134.0,280.0,19414.0,18854.0
2026-07-07,MONO,29926.0,337302.0,367228.0,-307376.0
2026-07-07,MORE,0.0,5.0,5.0,-5.0
2026-07-07,MOSHI,3064700.0,4360950.0,7425650.0,-1296250.0
2026-07-07,MRDIYT,100881020.0,28160150.0,129041170.0,72720870.0
2026-07-07,MST,20935.0,775.0,21710.0,20160.0
2026-07-07,MTC,167249800.0,139557675.0,306807475.0,27692125.0
2026-07-07,MTI,0.0,75600.0,75600.0,-75600.0
2026-07-07,NCAP,310472.0,2163268.0,2473740.0,-1852796.0
2026-07-07,NCL,0.0,20.0,20.0,-20.0
2026-07-07,NCP,0.0,64860.0,64860.0,-64860.0
2026-07-07,NDR,0.0,181.0,181.0,-181.0
2026-07-07,NEO,21200.0,3549800.0,3571000.0,-3528600.0
2026-07-07,NER,8199870.0,5170932.0,13370802.0,3028938.0
2026-07-07,NETBAY,977640.0,7474420.0,8452060.0,-6496780.0
2026-07-07,NEX,1405314.0,227198.0,1632512.0,1178116.0
2026-07-07,NNCL,0.0,586.4300000000001,586.4300000000001,-586.4300000000001
2026-07-07,NOBLE,0.0,1850.0,1850.0,-1850.0
